from_stop_id,to_stop_id,transfer_type,min_transfer_time
CB950,CB990,2,300
CB950,CB995,2,300
CB950,CH010,2,300
CB970,CB160,2,300
CB990,CB050,2,300
CB990,CB930,2,300
CB990,CB940,2,300
CB990,CB950,2,300
CB995,CA090,2,300
CB995,CA100,2,300
CB995,CB003,2,300
CB995,CB930,2,300
CB995,CB940,2,300
CB995,CB950,2,300
CC050,CC060,2,300
CC050,CC065,2,300
CC050,CD020,2,300
CC060,CC050,2,300
CC060,CC065,2,300
CC060,CD020,2,300
CC060,CD030,2,300
CC060,CE020,2,300
CC065,CC050,2,300
CC065,CC060,2,300
CC065,CD020,2,300
CC065,CD030,2,300
CC065,CE020,2,300
CC070,CC080,2,300
CC070,CD040,2,300
CC070,CD050,2,300
CC080,CC070,2,300
CC080,CD040,2,300
CC080,CD050,2,300
CC090,CC100,2,300
CC100,CC090,2,300
CC100,CC110,2,300
CC110,CC100,2,300
CC110,CC120,2,300
CC110,CC130,2,300
CC110,CC170,2,300
CC110,CC190,2,300
CC120,CC110,2,300
CC120,CC130,2,300
CC120,CC170,2,300
CC120,CC190,2,300
CC130,CC110,2,300
CC130,CC120,2,300
CC130,CC170,2,300
CC130,CC190,2,300
CC140,AA130,2,300
CC170,CC110,2,300
CC170,CC120,2,300
CC170,CC130,2,300
CC170,CC190,2,300
CC180,CC190,2,300
CC190,CC110,2,300
CC190,CC120,2,300
CC190,CC130,2,300
CC190,CC170,2,300
CC190,CC180,2,300
CC200,CC210,2,300
CC210,CC200,2,300
CC230,CC335,2,300
CC260,CC320,2,300
CC260,CC350,2,300
CC260,CC360,2,300
CC260,CC710,2,300
CC320,CC260,2,300
CC320,CC350,2,300
CC320,CC360,2,300
CC330,CC720,2,300
CC330,CC725,2,300
CC335,CC230,2,300
CC335,CC725,2,300
CC335,CC730,2,300
CC350,CC260,2,300
CC350,CC320,2,300
CC350,CC360,2,300
CC360,CC260,2,300
CC360,CC320,2,300
CC360,CC350,2,300
CC370,CC380,2,300
CC370,CD150,2,300
CC370,CD300,2,300
CC370,CD415,2,300
CC370,CD900,2,300
CC370,CD910,2,300
CC370,DT014,2,300
CC370,DT015,2,300
CC380,CC370,2,300
CC380,CD150,2,300
CC380,CD300,2,300
CC380,CD415,2,300
CC380,CD900,2,300
CC380,CD910,2,300
CC510,CC575,2,300
CC510,CC580,2,300
CC510,CC600,2,300
CC520,CC530,2,300
CC520,CC670,2,300
CC530,CC520,2,300
CC530,CC670,2,300
CC530,CC675,2,300
CC535,CC680,2,300
CC550,CC560,2,300
CC560,CC550,2,300
CC560,CC570,2,300
CC570,AA010,2,300
CC570,AA020,2,300
CC570,CC560,2,300
CC575,CC510,2,300
CC580,CC510,2,300
CC600,CC510,2,300
CC670,CC520,2,300
CC670,CC530,2,300
CC670,CC675,2,300
CC675,CC530,2,300
CC675,CC670,2,300
CC680,CC535,2,300
CC705,CC710,2,300
CC710,CC260,2,300
CC710,CC705,2,300
CC710,CC720,2,300
CC720,CC330,2,300
CC720,CC710,2,300
CC725,CC330,2,300
CC725,CC335,2,300
CC730,CC335,2,300
CC730,CC735,2,300
CC730,CD120,2,300
CC730,CD140,2,300
CC735,CC730,2,300
CC735,CD120,2,300
CD007,CE175,2,300
CD010,CD015,2,300
CD010,CE010,2,300
CD010,CE040,2,300
CD015,CD010,2,300
CD015,CE010,2,300
CD015,CE040,2,300
CD020,CC050,2,300
CD020,CC060,2,300
CD020,CC065,2,300
CD020,CD030,2,300
CD020,CE020,2,300
CD030,CC060,2,300
CD030,CC065,2,300
CD030,CD020,2,300
CD030,CE010,2,300
CD030,CE020,2,300
CD040,CC070,2,300
CD040,CC080,2,300
CD040,CD050,2,300
CD050,CC070,2,300
CD050,CC080,2,300
CD050,CD040,2,300
CD080,CD090,2,300
CD090,CD080,2,300
CD100,CD110,2,300
CD100,CD205,2,300
CD110,CD100,2,300
CD110,CD200,2,300
CD110,CD205,2,300
CD120,CC730,2,300
CD120,CC735,2,300
CD130,CD200,2,300
CD130,CD205,2,300
CD140,CC730,2,300
CD150,CC370,2,300
CD150,CC380,2,300
CD150,CD300,2,300
CD150,CD415,2,300
CD150,DT014,2,300
CD150,DT015,2,300
CD200,CD110,2,300
CD200,CD130,2,300
CD200,CD205,2,300
CD200,CE170,2,300
CD205,CD100,2,300
CD205,CD110,2,300
CD205,CD130,2,300
CD205,CD200,2,300
CD205,CE170,2,300
CD215,CE140,2,300
CD300,CC370,2,300
CD300,CC380,2,300
CD300,CD150,2,300
CD300,CD415,2,300
CD300,CD900,2,300
CD300,CD910,2,300
CD300,DT014,2,300
CD300,DT015,2,300
CD415,CC370,2,300
CD415,CC380,2,300
CD415,CD150,2,300
CD415,CD300,2,300
CD415,CD900,2,300
CD415,CD910,2,300
CD415,DT015,2,300
CD900,CC370,2,300
CD900,CC380,2,300
CD900,CD300,2,300
CD900,CD415,2,300
CD900,CD910,2,300
CD900,DT015,2,300
CD910,CC370,2,300
CD910,CC380,2,300
CD910,CD300,2,300
CD910,CD415,2,300
CD910,CD900,2,300
CD910,DT015,2,300
CD990,CD995,2,300
CD995,CD990,2,300
CD998,CD999,2,300
CD999,CD998,2,300
CE010,CD010,2,300
CE010,CD015,2,300
CE010,CD030,2,300
CE010,CE020,2,300
CE020,CC060,2,300
CE020,CC065,2,300
CE020,CD020,2,300
CE020,CD030,2,300
CE020,CE010,2,300
CE040,CD010,2,300
CE040,CD015,2,300
CE040,CE050,2,300
CE040,CE060,2,300
CE040,CE070,2,300
CE050,CE040,2,300
CE050,CE060,2,300
CE050,CE070,2,300
CE060,CE040,2,300
CE060,CE050,2,300
CE060,CE070,2,300
CE070,CE040,2,300
CE070,CE050,2,300
CE070,CE060,2,300
CE080,CE090,2,300
CE090,CE080,2,300
CE100,CE110,2,300
CE110,CE100,2,300
CE120,CE130,2,300
CE120,CE365,2,300
CE130,CE120,2,300
CE140,CD215,2,300
CE160,CE175,2,300
CE170,CD200,2,300
CE170,CD205,2,300
CE175,CD007,2,300
CE175,CE160,2,300
CE195,CE200,2,300
CE195,CE335,2,300
CE200,CE195,2,300
CE200,CE335,2,300
CE205,CE210,2,300
CE205,CE350,2,300
CE205,CE360,2,300
CE210,CE205,2,300
CE210,CE350,2,300
CE210,CE360,2,300
CE220,CE230,2,300
CE230,CE220,2,300
CE240,CE250,2,300
CE250,CE240,2,300
CE260,DT050,2,300
CE270,CE280,2,300
CE280,CE270,2,300
CE280,CE390,2,300
CE290,CE375,2,300
CE335,CE195,2,300
CE335,CE200,2,300
CE340,CE345,2,300
CE340,CF160,2,300
CE340,CF170,2,300
CE345,CE340,2,300
CE345,CF160,2,300
CE345,CF170,2,300
CE350,CE205,2,300
CE350,CE210,2,300
CE350,CE360,2,300
CE360,CE205,2,300
CE360,CE210,2,300
CE360,CE350,2,300
CE365,CE120,2,300
CE365,CE368,2,300
CE368,CE365,2,300
CE370,DT050,2,300
CE375,CE290,2,300
CE375,DT050,2,300
CE380,CE390,2,300
CE390,CE280,2,300
CE390,CE380,2,300
CE400,CE410,2,300
CE400,CE950,2,300
CE400,CE955,2,300
CE400,CE990,2,300
CE400,CE995,2,300
CE410,CE400,2,300
CE410,CE950,2,300
CE410,CE955,2,300
CE410,CE990,2,300
CE410,CE995,2,300
CE450,CE455,2,300
CE455,CE450,2,300
CE470,CE480,2,300
CE480,CE470,2,300
CE490,CE495,2,300
CE490,CF200,2,300
CE495,CE490,2,300
CE500,CE510,2,300
CE500,CF175,2,300
CE500,CF185,2,300
CE500,CF190,2,300
CE510,CE500,2,300
CE510,CF170,2,300
CE510,CF175,2,300
CE510,CF185,2,300
CE510,CF190,2,300
CE950,CE400,2,300
CE950,CE410,2,300
CE950,CE955,2,300
CE950,CE990,2,300
CE950,CE995,2,300
CE955,CE400,2,300
CE955,CE410,2,300
CE955,CE950,2,300
CE955,CE990,2,300
CE955,CE995,2,300
CE990,CE400,2,300
CE990,CE410,2,300
CE990,CE950,2,300
CE990,CE955,2,300
CE990,CE995,2,300
CE995,CE400,2,300
CE995,CE410,2,300
CE995,CE950,2,300
CE995,CE955,2,300
CE995,CE990,2,300
CF001,CF250,2,300
CF001,CF255,2,300
CF010,CF040,2,300
CF010,CH140,2,300
CF015,CF030,2,300
CF015,CF060,2,300
CF015,CF100,2,300
CF015,CF120,2,300
CF015,CH210,2,300
CF020,CF120,2,300
CF020,CH210,2,300
CF030,CF015,2,300
CF030,CF060,2,300
CF030,CF100,2,300
CF030,CF120,2,300
CF040,CF010,2,300
CF040,CF110,2,300
CF060,CF015,2,300
CF060,CF030,2,300
CF060,CF070,2,300
CF060,CF100,2,300
CF060,CF120,2,300
CF070,CF060,2,300
CF070,CF100,2,300
CF070,CF120,2,300
CF080,CF090,2,300
CF080,CF660,2,300
CF080,CF670,2,300
CF080,CF700,2,300
CF080,CF710,2,300
CF090,CF080,2,300
CF090,CF660,2,300
CF090,CF700,2,300
CF090,CF710,2,300
CF100,CF015,2,300
CF100,CF030,2,300
CF100,CF060,2,300
CF100,CF070,2,300
CF100,CF120,2,300
CF110,CF040,2,300
CF120,CF015,2,300
CF120,CF020,2,300
CF120,CF030,2,300
CF120,CF060,2,300
CF120,CF070,2,300
CF120,CF100,2,300
CF120,CH210,2,300
CF140,CF150,2,300
CF150,CF140,2,300
CF160,CE340,2,300
CF160,CE345,2,300
CF160,CF170,2,300
CF170,CE340,2,300
CF170,CE345,2,300
CF170,CE510,2,300
CF170,CF160,2,300
CF170,CF175,2,300
CF170,CF185,2,300
CF175,CE500,2,300
CF175,CE510,2,300
CF175,CF170,2,300
CF175,CF185,2,300
CF185,CE500,2,300
CF185,CE510,2,300
CF185,CF170,2,300
CF185,CF175,2,300
CF185,CF190,2,300
CF190,CE500,2,300
CF190,CE510,2,300
CF190,CF185,2,300
CF190,CF200,2,300
CF200,CE490,2,300
CF200,CF190,2,300
CF200,CF210,2,300
CF210,CF200,2,300
CF210,CF240,2,300
CF240,CF210,2,300
CF250,CF001,2,300
CF250,CF255,2,300
CF250,CF270,2,300
CF255,CF001,2,300
CF255,CF250,2,300
CF255,CF270,2,300
CF270,CF250,2,300
CF270,CF255,2,300
CF270,CF280,2,300
CF270,CF330,2,300
CF270,CF340,2,300
CF280,CF270,2,300
CF280,CF330,2,300
CF280,CF340,2,300
CF330,CF270,2,300
CF330,CF280,2,300
CF330,CF340,2,300
CF340,CF270,2,300
CF340,CF280,2,300
CF340,CF330,2,300
CF350,CF360,2,300
CF360,CF350,2,300
CF370,CF380,2,300
CF370,CF390,2,300
CF370,CF400,2,300
CF380,CF370,2,300
CF380,CF400,2,300
CF390,CF370,2,300
CF390,CF400,2,300
CF390,CF410,2,300
CF390,CF420,2,300
CF400,CF370,2,300
CF400,CF380,2,300
CF400,CF390,2,300
CF400,CF410,2,300
CF400,CF420,2,300
CF410,CF390,2,300
CF410,CF400,2,300
CF410,CF420,2,300
CF410,CF430,2,300
CF410,CF440,2,300
CF420,CF390,2,300
CF420,CF400,2,300
CF420,CF410,2,300
CF420,CF430,2,300
CF420,CF440,2,300
CF420,CF460,2,300
CF430,CF410,2,300
CF430,CF420,2,300
CF430,CF440,2,300
CF430,CF450,2,300
CF430,CF460,2,300
CF440,CF410,2,300
CF440,CF420,2,300
CF440,CF430,2,300
CF440,CF450,2,300
CF440,CF460,2,300
CF450,CF430,2,300
CF450,CF440,2,300
CF450,CF460,2,300
CF450,CF485,2,300
CF450,CF490,2,300
CF460,CF420,2,300
CF460,CF430,2,300
CF460,CF440,2,300
CF460,CF450,2,300
CF460,CF485,2,300
CF460,CF490,2,300
CF485,CF450,2,300
CF485,CF460,2,300
CF485,CF490,2,300
CF490,CF450,2,300
CF490,CF460,2,300
CF490,CF485,2,300
CF500,CF510,2,300
CF510,CF500,2,300
CF520,CF530,2,300
CF520,CG370,2,300
CF530,CF520,2,300
CF530,CG370,2,300
CF540,CF550,2,300
CF540,CG380,2,300
CF550,CF540,2,300
CF550,CF570,2,300
CF550,CG380,2,300
CF561,CF570,2,300
CF561,CG380,2,300
CF570,CF550,2,300
CF570,CF561,2,300
CF570,CG380,2,300
CF600,CF610,2,300
CF610,CF600,2,300
CF640,CF650,2,300
CF640,CF670,2,300
CF650,CF640,2,300
CF660,CF080,2,300
CF660,CF090,2,300
CF660,CF670,2,300
CF660,CF710,2,300
CF670,CF080,2,300
CF670,CF640,2,300
CF670,CF660,2,300
CF700,CF080,2,300
CF700,CF090,2,300
CF700,CF710,2,300
CF700,CF720,2,300
CF700,CF730,2,300
CF710,CF080,2,300
CF710,CF090,2,300
CF710,CF660,2,300
CF710,CF700,2,300
CF720,CF700,2,300
CF720,CF730,2,300
CF730,CF700,2,300
CF730,CF720,2,300
CF740,CF750,2,300
CF740,CG130,2,300
CF740,CH120,2,300
CF740,CH130,2,300
CF750,CF740,2,300
CF750,CG130,2,300
CF750,CH120,2,300
CF750,CH130,2,300
CG010,CG070,2,300
CG010,CG170,2,300
CG010,CG180,2,300
CG010,CG190,2,300
CG010,CG210,2,300
CG020,CG050,2,300
CG030,CG040,2,300
CG040,CG030,2,300
CG050,CG020,2,300
CG060,CG240,2,300
CG070,CG010,2,300
CG070,CG170,2,300
CG070,CG180,2,300
CG070,CG190,2,300
CG070,CG210,2,300
CG130,CF740,2,300
CG130,CF750,2,300
CG130,CH120,2,300
CG130,CH130,2,300
CG140,CG155,2,300
CG140,CJ320,2,300
CG140,CJ330,2,300
CG155,CG140,2,300
CG155,CG160,2,300
CG155,CI030,2,300
CG155,CJ320,2,300
CG155,CJ330,2,300
CG160,CG155,2,300
CG160,CG170,2,300
CG160,CJ320,2,300
CG160,CJ330,2,300
CG170,CG010,2,300
CG170,CG070,2,300
CG170,CG160,2,300
CG170,CG180,2,300
CG170,CG190,2,300
CG170,CJ320,2,300
CG180,CG010,2,300
CG180,CG070,2,300
CG180,CG170,2,300
CG180,CG190,2,300
CG190,CG010,2,300
CG190,CG070,2,300
CG190,CG170,2,300
CG190,CG180,2,300
CG210,CG010,2,300
CG210,CG070,2,300
CG210,CG220,2,300
CG210,CG230,2,300
CG220,CG210,2,300
CG220,CG230,2,300
CG220,CG240,2,300
CG230,CG210,2,300
CG230,CG220,2,300
CG230,CG240,2,300
CG240,CG060,2,300
CG240,CG220,2,300
CG240,CG230,2,300
CG240,CG260,2,300
CG250,CG260,2,300
CG260,CG240,2,300
CG260,CG250,2,300
CG270,CG280,2,300
CG280,CG270,2,300
CG290,CG300,2,300
CG290,CG430,2,300
CG290,CG450,2,300
CG300,CG290,2,300
CG300,CG430,2,300
CG300,CG450,2,300
CG310,CG320,2,300
CG320,CG310,2,300
CG330,CG410,2,300
CG370,CF520,2,300
CG370,CF530,2,300
CG380,CF540,2,300
CG380,CF550,2,300
CG380,CF561,2,300
CG380,CF570,2,300
CG410,CG330,2,300
CG410,CG420,2,300
CG420,CG410,2,300
CG430,CG290,2,300
CG430,CG300,2,300
CG450,CG290,2,300
CG450,CG300,2,300
CG600,CG605,2,300
CG605,CG600,2,300
CH010,CA100,2,300
CH010,CB930,2,300
CH010,CB940,2,300
CH010,CB950,2,300
CH010,CH020,2,300
CH020,CH010,2,300
CH020,CH030,2,300
CH030,CH020,2,300
CH040,CH050,2,300
CH040,CI280,2,300
CH050,CH040,2,300
CH050,CI280,2,300
CH060,CH070,2,300
CH060,CI470,2,300
CH070,CH060,2,300
CH080,CH090,2,300
CH080,CH100,2,300
CH080,CH150,2,300
CH080,CI470,2,300
CH090,CH080,2,300
CH090,CH100,2,300
CH090,CH150,2,300
CH090,CI470,2,300
CH100,CH080,2,300
CH100,CH090,2,300
CH100,CH110,2,300
CH100,CH120,2,300
CH100,CH130,2,300
CH100,CH150,2,300
CH110,CH100,2,300
CH110,CH120,2,300
CH110,CH130,2,300
CH110,CH150,2,300
CH120,CF740,2,300
CH120,CF750,2,300
CH120,CG130,2,300
CH120,CH100,2,300
CH120,CH110,2,300
CH120,CH130,2,300
CH120,CH170,2,300
CH130,CF740,2,300
CH130,CF750,2,300
CH130,CG130,2,300
CH130,CH100,2,300
CH130,CH110,2,300
CH130,CH120,2,300
CH130,CH170,2,300
CH140,CF010,2,300
CH140,CH190,2,300
CH150,CH080,2,300
CH150,CH090,2,300
CH150,CH100,2,300
CH150,CH110,2,300
CH150,CI470,2,300
CH160,CH170,2,300
CH170,CH120,2,300
CH170,CH130,2,300
CH170,CH160,2,300
CH180,CH190,2,300
CH190,CH140,2,300
CH190,CH180,2,300
CH190,CH270,2,300
CH200,CH230,2,300
CH200,CH250,2,300
CH210,CF015,2,300
CH210,CF020,2,300
CH210,CF120,2,300
CH230,CH200,2,300
CH230,CH250,2,300
CH230,CH706,2,300
CH250,CH200,2,300
CH250,CH230,2,300
CH270,CH190,2,300
CH290,CH310,2,300
CH290,CH702,2,300
CH310,CH290,2,300
CH702,CH290,2,300
CH706,CH230,2,300
CI020,CI420,2,300
CI020,CI430,2,300
CI030,CG155,2,300
CI030,CI390,2,300
CI050,CI060,2,300
CI050,CJ410,2,300
CI060,CI050,2,300
CI060,CJ410,2,300
CI070,CI090,2,300
CI070,CI360,2,300
CI070,CJ425,2,300
CI090,CI070,2,300
CI090,CI360,2,300
CI090,CJ410,2,300
CI090,CJ425,2,300
CI100,CI110,2,300
CI100,CI335,2,300
CI100,CI350,2,300
CI110,CI100,2,300
CI110,CI120,2,300
CI110,CI335,2,300
CI110,CI350,2,300
CI120,CA940,2,300
CI120,CI110,2,300
CI120,CI130,2,300
CI120,CI145,2,300
CI130,CA930,2,300
CI130,CA940,2,300
CI130,CI120,2,300
CI130,CI140,2,300
CI130,CI145,2,300
CI140,CA930,2,300
CI140,CA940,2,300
CI140,CI130,2,300
CI140,CI145,2,300
CI145,CA930,2,300
CI145,CA940,2,300
CI145,CI120,2,300
CI145,CI130,2,300
CI145,CI140,2,300
CI280,CH040,2,300
CI280,CH050,2,300
CI290,CI300,2,300
CI300,CI290,2,300
CI310,CI320,2,300
CI320,CI310,2,300
CI330,CI340,2,300
CI335,CI100,2,300
CI335,CI110,2,300
CI335,CI350,2,300
CI340,CI330,2,300
CI350,CI100,2,300
CI350,CI110,2,300
CI350,CI335,2,300
CI360,CI070,2,300
CI360,CI090,2,300
CI360,CJ425,2,300
CI380,CI390,2,300
CI390,CI030,2,300
CI390,CI380,2,300
CI400,CI410,2,300
CI410,CI400,2,300
CI420,CI020,2,300
CI420,CI430,2,300
CI430,CI020,2,300
CI430,CI420,2,300
CI440,CI450,2,300
CI450,CI440,2,300
CI470,CH060,2,300
CI470,CH080,2,300
CI470,CH090,2,300
CI470,CH150,2,300
CJ010,CJ075,2,300
CJ075,CJ010,2,300
CJ086,CJ100,2,300
CJ086,CJ110,2,300
CJ086,CJ120,2,300
CJ086,CJ130,2,300
CJ090,CJ110,2,300
CJ100,CJ086,2,300
CJ100,CJ110,2,300
CJ100,CJ120,2,300
CJ100,CJ130,2,300
CJ110,CJ086,2,300
CJ110,CJ090,2,300
CJ110,CJ100,2,300
CJ110,CJ130,2,300
CJ120,CJ086,2,300
CJ120,CJ100,2,300
CJ120,CJ130,2,300
CJ120,CJ140,2,300
CJ120,NA140,2,300
CJ120,NA150,2,300
CJ130,CJ086,2,300
CJ130,CJ100,2,300
CJ130,CJ110,2,300
CJ130,CJ120,2,300
CJ130,NA140,2,300
CJ140,CJ120,2,300
CJ140,CJ150,2,300
CJ140,CJ160,2,300
CJ140,CJ165,2,300
CJ140,NA140,2,300
CJ140,NA150,2,300
CJ150,CJ140,2,300
CJ150,CJ160,2,300
CJ150,CJ165,2,300
CJ150,NA140,2,300
CJ150,NA150,2,300
CJ160,CJ140,2,300
CJ160,CJ150,2,300
CJ160,CJ165,2,300
CJ160,NA150,2,300
CJ165,CJ140,2,300
CJ165,CJ150,2,300
CJ165,CJ160,2,300
CJ165,NA150,2,300
CJ180,CJ190,2,300
CJ180,CJ480,2,300
CJ180,CJ490,2,300
CJ190,CJ180,2,300
CJ190,CJ480,2,300
CJ210,CJ220,2,300
CJ210,CJ230,2,300
CJ220,CJ210,2,300
CJ220,CJ490,2,300
CJ230,CJ210,2,300
CJ230,CJ240,2,300
CJ230,CJ250,2,300
CJ240,CJ230,2,300
CJ240,CJ250,2,300
CJ250,CJ230,2,300
CJ250,CJ240,2,300
CJ250,CJ260,2,300
CJ260,CJ250,2,300
CJ260,CJ270,2,300
CJ260,CJ280,2,300
CJ260,NB590,2,300
CJ270,CJ260,2,300
CJ270,CJ280,2,300
CJ270,NB590,2,300
CJ270,SA610,2,300
CJ270,SA620,2,300
CJ280,CJ260,2,300
CJ280,CJ270,2,300
CJ280,NB590,2,300
CJ280,SA610,2,300
CJ280,SA620,2,300
CJ290,SA610,2,300
CJ290,SA620,2,300
CJ300,CJ310,2,300
CJ310,CJ300,2,300
CJ320,CG140,2,300
CJ320,CG155,2,300
CJ320,CG160,2,300
CJ320,CG170,2,300
CJ320,CJ330,2,300
CJ330,CG140,2,300
CJ330,CG155,2,300
CJ330,CG160,2,300
CJ330,CJ320,2,300
CJ361,CJ363,2,300
CJ361,CJ405,2,300
CJ363,CJ361,2,300
CJ405,CJ361,2,300
CJ405,CJ430,2,300
CJ410,CI050,2,300
CJ410,CI060,2,300
CJ410,CI090,2,300
CJ425,CI070,2,300
CJ425,CI090,2,300
CJ425,CI360,2,300
CJ430,CJ405,2,300
CJ440,CJ450,2,300
CJ450,CJ440,2,300
CJ460,CJ470,2,300
CJ470,CJ460,2,300
CJ480,CJ180,2,300
CJ480,CJ190,2,300
CJ480,CJ490,2,300
CJ490,CJ180,2,300
CJ490,CJ220,2,300
CJ490,CJ480,2,300
CJ510,CJ520,2,300
CJ520,CJ510,2,300
CJ530,CJ540,2,300
CJ540,CJ530,2,300
CJ950,CJ960,2,300
CJ950,CJ970,2,300
CJ950,CJ990,2,300
CJ950,CJ995,2,300
CJ960,CJ950,2,300
CJ960,CJ970,2,300
CJ960,CJ980,2,300
CJ960,CJ990,2,300
CJ960,CJ995,2,300
CJ970,CJ950,2,300
CJ970,CJ960,2,300
CJ970,CJ980,2,300
CJ970,CJ990,2,300
CJ970,CJ995,2,300
CJ980,CJ960,2,300
CJ980,CJ970,2,300
CJ980,CJ990,2,300
CJ980,CJ995,2,300
CJ990,CJ950,2,300
CJ990,CJ960,2,300
CJ990,CJ970,2,300
CJ990,CJ980,2,300
CJ990,CJ995,2,300
CJ995,CJ950,2,300
CJ995,CJ960,2,300
CJ995,CJ970,2,300
CJ995,CJ980,2,300
CJ995,CJ990,2,300
CK240,CK250,2,300
CK250,CK240,2,300
CK261,CK266,2,300
CK261,CK270,2,300
CK261,CK275,2,300
CK266,CK261,2,300
CK266,CK275,2,300
CK270,CK261,2,300
CK270,CK275,2,300
CK275,CK261,2,300
CK275,CK266,2,300
CK275,CK270,2,300
DT014,CC370,2,300
DT014,CD150,2,300
DT014,CD300,2,300
DT014,DT015,2,300
DT015,CC370,2,300
DT015,CD150,2,300
DT015,CD300,2,300
DT015,CD415,2,300
DT015,CD900,2,300
DT015,CD910,2,300
DT015,DT014,2,300
DT016,CB150,2,300
DT016,CB170,2,300
DT020,NE040,2,300
DT020,NE055,2,300
DT020,NE100,2,300
DT020,NE110,2,300
DT050,CE260,2,300
DT050,CE370,2,300
DT050,CE375,2,300
EA010,EA020,2,300
EA010,EA030,2,300
EA010,EA040,2,300
EA020,EA010,2,300
EA020,EA030,2,300
EA020,EA040,2,300
EA030,EA010,2,300
EA030,EA020,2,300
EA030,EA040,2,300
EA030,EA060,2,300
EA040,EA010,2,300
EA040,EA020,2,300
EA040,EA030,2,300
EA040,EA050,2,300
EA040,EA060,2,300
EA050,EA040,2,300
EA050,EA060,2,300
EA060,EA030,2,300
EA060,EA040,2,300
EA060,EA050,2,300
EA080,EA090,2,300
EA090,EA080,2,300
EA110,EA120,2,300
EA120,EA110,2,300
EA160,EA170,2,300
EA170,EA160,2,300
EA200,EA210,2,300
EA200,EA220,2,300
EA210,EA200,2,300
EA210,EA220,2,300
EA220,EA200,2,300
EA220,EA210,2,300
EA220,EA230,2,300
EA220,EA240,2,300
EA230,EA220,2,300
EA230,EA240,2,300
EA230,EA250,2,300
EA240,EA220,2,300
EA240,EA230,2,300
EA240,EA250,2,300
EA250,EA230,2,300
EA250,EA240,2,300
EA250,EA260,2,300
EA250,EA280,2,300
EA260,EA250,2,300
EA260,EA270,2,300
EA260,EA280,2,300
EA270,EA260,2,300
EA270,EA280,2,300
EA270,EA290,2,300
EA270,EA300,2,300
EA280,EA250,2,300
EA280,EA260,2,300
EA280,EA270,2,300
EA280,EA290,2,300
EA290,EA270,2,300
EA290,EA280,2,300
EA290,EA300,2,300
EA300,EA270,2,300
EA300,EA290,2,300
EA310,EA320,2,300
EA310,EA330,2,300
EA310,EA340,2,300
EA320,EA310,2,300
EA320,EA330,2,300
EA320,EA340,2,300
EA330,EA310,2,300
EA330,EA320,2,300
EA330,EA340,2,300
EA330,EA380,2,300
EA340,EA310,2,300
EA340,EA320,2,300
EA340,EA330,2,300
EA340,EA380,2,300
EA350,AB700,2,300
EA350,EA360,2,300
EA350,EB050,2,300
EA350,EB060,2,300
EA350,EB070,2,300
EA350,EB080,2,300
EA360,AB700,2,300
EA360,EA350,2,300
EA360,EB050,2,300
EA360,EB060,2,300
EA360,EB070,2,300
EA360,EB080,2,300
EA380,EA330,2,300
EA380,EA340,2,300
EA390,EA400,2,300
EA400,EA390,2,300
EA410,EA420,2,300
EA420,EA410,2,300
EA420,EB030,2,300
EA420,EB040,2,300
EA430,EA440,2,300
EA430,EA450,2,300
EA430,EA460,2,300
EA430,EB020,2,300
EA440,EA430,2,300
EA440,EA450,2,300
EA440,EA460,2,300
EA440,EB020,2,300
EA440,EB040,2,300
EA450,EA430,2,300
EA450,EA440,2,300
EA450,EA460,2,300
EA450,EB020,2,300
EA460,EA430,2,300
EA460,EA440,2,300
EA460,EA450,2,300
EA460,EB020,2,300
EB010,EB620,2,300
EB010,EB630,2,300
EB020,EA430,2,300
EB020,EA440,2,300
EB020,EA450,2,300
EB020,EA460,2,300
EB030,EA420,2,300
EB030,EB040,2,300
EB040,EA420,2,300
EB040,EA440,2,300
EB040,EB030,2,300
EB050,AB700,2,300
EB050,EA350,2,300
EB050,EA360,2,300
EB050,EB060,2,300
EB050,EB070,2,300
EB050,EB080,2,300
EB050,EB090,2,300
EB060,AB700,2,300
EB060,EA350,2,300
EB060,EA360,2,300
EB060,EB050,2,300
EB060,EB070,2,300
EB060,EB080,2,300
EB060,EB090,2,300
EB070,AB700,2,300
EB070,EA350,2,300
EB070,EA360,2,300
EB070,EB050,2,300
EB070,EB060,2,300
EB070,EB080,2,300
EB070,EB090,2,300
EB080,AB700,2,300
EB080,EA350,2,300
EB080,EA360,2,300
EB080,EB050,2,300
EB080,EB060,2,300
EB080,EB070,2,300
EB080,EB090,2,300
EB090,EB050,2,300
EB090,EB060,2,300
EB090,EB070,2,300
EB090,EB080,2,300
EB100,EB120,2,300
EB120,EB100,2,300
EB120,EB130,2,300
EB130,EB120,2,300
EB130,EB140,2,300
EB140,AC180,2,300
EB140,EB130,2,300
EB140,EB150,2,300
EB150,AC180,2,300
EB150,EB140,2,300
EB150,EB180,2,300
EB180,EB150,2,300
EB180,EB191,2,300
EB191,EB180,2,300
EB191,EB200,2,300
EB200,EB191,2,300
EB210,EB220,2,300
EB220,EB210,2,300
EB220,EB240,2,300
EB230,EB240,2,300
EB230,EB410,2,300
EB240,EB220,2,300
EB240,EB230,2,300
EB240,EB400,2,300
EB240,EB410,2,300
EB250,EB260,2,300
EB260,EB250,2,300
EB270,EB275,2,300
EB275,EB270,2,300
EB370,EC495,2,300
EB380,EC710,2,300
EB385,EB395,2,300
EB390,EC453,2,300
EB390,EC710,2,300
EB395,EB385,2,300
EB400,EB240,2,300
